time_sec,speed_kmph,gradient_rad,energy_consumption_kw,energy_consumption_kWh
3437,77.0057,-0.778601,-233.147,12.7519
3438,77.04,-1.10272,-309.91,12.6658
3439,77.04,-1.42652,-345.556,12.5698
3440,77.04,-1.00895,-293.478,12.4883
3441,77.04,-0.382273,-124.989,12.4536
3442,77.04,0.223078,84.846,12.4772
3443,77.04,0.795074,257.593,12.5487
3444,77.04,1.36707,349.293,12.6457
3445,77.04,0.871245,275.443,12.7222
3446,77.04,0.282566,105.105,12.7514
3447,77.04,0.123393,50.2851,12.7654
3448,77.04,0.360686,131.149,12.8018
3449,77.04,0.59798,204.832,12.8587
3450,77.04,-0.0227581,-1.13603,12.8584
3451,77.04,-0.819238,-252.096,12.7884
3452,77.04,-1.13658,-315.406,12.7008
3453,77.04,-0.638078,-204.011,12.6441
3454,77.04,-0.139579,-42.2273,12.6324
3455,77.04,0,6.89314,12.6343
3456,77.04,0,7.20174,12.6363
3457,77.1018,-0.0240071,3.1478,12.6372
3458,77.9841,-0.366966,-112.545,12.6059
3459,78.84,-0.711114,-225.025,12.5434
3460,78.84,-1.09371,-315.667,12.4557
3461,78.84,-1.47631,-355.82,12.3569
3462,78.84,-1.21703,-334.072,12.2641
3463,78.84,-0.894266,-275.801,12.1875
3464,78.84,-0.571505,-188.524,12.1351
3465,78.8772,-0.305609,-100.557,12.1072
3466,79.0546,-0.253635,-81.9105,12.0844
3467,79.2319,-0.201661,-63.6636,12.0667
3468,79.4093,-0.149686,-45.1481,12.0542
3469,79.5866,-0.0977118,-26.413,12.0469
3470,79.7639,-0.0457375,-7.61868,12.0447
3471,79.92,0,8.19772,12.047
3472,79.92,0,7.38885,12.0491
3473,79.92,0,7.38885,12.0511
3474,79.92,0.0266106,17.1252,12.0559
3475,79.92,0.406762,151.856,12.0981
3476,79.92,0.786913,265.384,12.1718
3477,79.92,0.964135,306.331,12.2569
3478,79.92,0.461981,170.092,12.3041
3479,79.92,-0.0499488,-10.8888,12.3011
3480,79.92,-0.674309,-221.994,12.2394
3481,79.92,-0.632407,-209.716,12.1812
3482,79.92,0,7.38885,12.1832
3483,79.92,0,7.38885,12.1853
3484,79.92,1.24723,351.631,12.283
3485,79.92,0.619968,219.277,12.3439
3486,79.92,0,7.38885,12.3459
3487,79.92,0.238142,93.6089,12.3719
3488,79.92,1.27354,354.471,12.4704
3489,79.92,0.451594,166.699,12.5167
3490,79.92,0,0.24281,12.5168
3491,78.5413,0,-29.1359,12.5087
3492,72.7966,0,-38.2703,12.498
3493,69.12,0.305117,84.1004,12.5214
3494,69.12,1.15266,292.843,12.6027
3495,69.12,0.0829648,31.8755,12.6116
3496,69.12,-1.27522,-299.607,12.5284
3497,69.12,-0.425072,-125.182,12.4936
3498,69.12,0.0137888,10.0214,12.4964
3499,69.12,0.0413664,18.7441,12.5016
3500,69.12,0.0650911,26.2383,12.5089
3501,69.12,0.0376265,17.5617,12.5138
3502,69.12,0.0101619,-4.16919,12.5126
3503,66.2104,0,-27.0777,12.5051
3504,61.592,0,-32.2542,12.4961
3505,56.9736,0,-19.973,12.4906
3506,55.08,-0.293184,-75.9017,12.4695
3507,55.08,-0.790106,-176.137,12.4206
3508,55.08,-1.28703,-240.264,12.3538
3509,55.08,-1.1593,-228.963,12.2902
3510,55.08,-0.680199,-155.381,12.2471
3511,55.08,-0.2011,-46.5627,12.2341
3512,55.08,0.0725393,22.1486,12.2403
3513,55.08,0.0624503,19.6116,12.2457
3514,55.08,0.0523614,17.0727,12.2505
3515,55.08,0.0422725,14.5321,12.2545
3516,55.08,0.0321836,11.9902,12.2578
3517,55.08,0.0220947,9.44723,12.2605
3518,55.08,0.0120058,6.90337,12.2624
3519,55.08,0.00191689,26.3535,12.2697
3520,61.2373,0.0855847,83.1998,12.2928
3521,68.8389,0.191245,123.167,12.327
3522,74.16,0.221492,106.529,12.3566
3523,74.16,0.0757734,32.1202,12.3655
3524,74.16,-0.345106,-108.684,12.3353
3525,74.16,-1.06408,-292.428,12.2541
3526,74.16,-0.618665,-191.222,12.201
3527,74.16,0,6.4227,12.2028
3528,74.16,0,6.4227,12.2046
3529,74.16,0,6.4227,12.2063
3530,74.16,0,6.4227,12.2081
3531,74.16,-0.907461,-262.6,12.1352
3532,74.16,-1.04712,-289.535,12.0548
3533,74.16,-0.14443,-62.0167,12.0375
3534,70.1009,0.706305,180.57,12.0877
3535,66.96,1.0065,249.236,12.1569
3536,66.96,0.302655,96.5908,12.1838
3537,66.96,0.404094,125.642,12.2187
3538,66.96,1.11303,278.53,12.296
3539,66.96,0.93252,250.251,12.3655
3540,66.96,0.293808,94.0065,12.3916
3541,66.96,0,5.3509,12.3931
3542,66.96,0,5.3509,12.3946
3543,66.96,0,5.3509,12.3961
3544,66.96,0,5.3509,12.3976
3545,66.96,0.159078,53.8813,12.4126
3546,66.96,0.748257,213.071,12.4717
3547,66.96,0.368779,115.658,12.5039
3548,66.96,0.0568995,22.7832,12.5102
3549,66.96,0.229322,74.8523,12.531
3550,66.934,0.398319,112.552,12.5623
3551,64.3297,0.228097,49.7937,12.5761
3552,61.7254,0.0578754,7.03379,12.578
3553,60.84,0.321544,88.946,12.6028
3554,60.84,0.808732,205.147,12.6597
3555,60.84,0.809697,205.33,12.7168
3556,60.84,0.28392,82.4689,12.7397
3557,60.84,0,4.54834,12.7409
3558,60.84,0,4.84826,12.7423
3559,60.916,0.0164552,11.9501,12.7456
3560,61.5494,0.153582,52.7747,12.7603
3561,62.1829,0.290708,91.3136,12.7856
3562,62.8163,0.427834,127.19,12.821
3563,63,0.297346,89.9572,12.846
3564,63,0.0575509,21.4097,12.8519
3565,63,0,4.82084,12.8532
3566,63,0,4.82084,12.8546
3567,63,-0.172392,-44.7149,12.8422
3568,63,-0.480235,-128.82,12.8064
3569,63,-0.447164,-120.24,12.773
3570,63,-0.0865478,-22.5071,12.7667
3571,62.4179,0,-0.710789,12.7665
3572,61.6519,0,-1.47568,12.7661
3573,60.886,0,1.34804,12.7665
3574,60.84,0,4.367,12.7677
3575,60.84,0,4.54834,12.769
3576,60.84,0,4.54834,12.7702
3577,60.84,0.517095,148.666,12.8115
3578,62.5604,0.70245,218.325,12.8722
3579,68.04,0,29.6822,12.8804
3580,68.04,0,5.50256,12.8819
3581,68.04,0.850839,238.589,12.9482
3582,68.04,1.16179,289.316,13.0286
3583,68.04,0.177223,60.3788,13.0454
3584,68.04,-0.831528,-225.859,12.9826
3585,68.04,-1.27205,-294.692,12.9008
3586,68.04,-0.308375,-89.226,12.876
3587,68.04,0,5.50256,12.8775
3588,68.04,0,0.929757,12.8778
3589,67.0037,-0.654961,-191.627,12.8245
3590,65.88,-1.29921,-292.655,12.7432
3591,65.88,-0.639713,-175.55,12.6945
3592,65.88,0.0190749,10.956,12.6975
3593,65.88,0.654906,188.268,12.7498
3594,65.88,1.29074,292.733,12.8311
3595,65.88,1.06667,267.642,12.9055
3596,65.88,0.508206,151.586,12.9476
3597,65.88,-0.0539132,-11.0595,12.9445
3598,65.88,-0.652948,-178.764,12.8949
3599,65.88,-1.25198,-283.559,12.8161
3600,65.88,-1.34232,-291.211,12.7352
3601,65.88,-1.31334,-289.014,12.6549
3602,65.88,-1.25777,-284.12,12.576
3603,65.88,-1.15881,-273.23,12.5001
3604,65.88,-1.05985,-259.648,12.428
3605,65.88,-0.960889,-243.508,12.3603
3606,65.88,-0.861931,-224.966,12.2978
3607,65.88,-0.762972,-204.204,12.2411
3608,65.88,-0.664013,-181.426,12.1907
3609,65.88,-0.565054,-156.855,12.1471
3610,65.88,-0.466096,-130.73,12.1108
3611,65.88,-0.367137,-103.307,12.0821
3612,65.88,-0.268178,-74.8556,12.0613
3613,65.88,-0.169219,-45.6529,12.0487
3614,65.88,-0.0702607,-15.9851,12.0442
3615,65.88,0,5.20233,12.0457
3616,65.88,0,5.20233,12.0471
3617,65.88,0,5.20233,12.0486
3618,65.88,0.482409,144.78,12.0888
3619,65.88,1.13431,276.688,12.1656
3620,65.88,1.19536,283.773,12.2445
3621,65.88,0.5044,150.588,12.2863
3622,65.88,0,5.20233,12.2877
3623,65.88,0,5.20233,12.2892
3624,65.88,0.0956367,33.9954,12.2986
3625,65.88,0.831303,227.009,12.3617
3626,65.88,1.40029,299.758,12.4449
3627,65.88,1.20994,307.802,12.5304
3628,71.1441,0.769873,308.8,12.6162
3629,82.5878,0.0366606,86.0887,12.6401
3630,83.16,0,11.0638,12.6432
3631,83.16,0.355768,140.358,12.6822
3632,83.16,1.26799,368.529,12.7846
3633,83.16,0.961746,318.528,12.8731
3634,83.16,0.249342,101.821,12.9013
3635,83.16,0,7.97788,12.9035
3636,83.16,-0.0303517,-3.58072,12.9026
3637,83.16,-0.283283,-98.6308,12.8752
3638,83.16,-0.536214,-187.164,12.8232
3639,83.16,-0.549332,-191.47,12.77
3640,83.16,-0.506198,-177.188,12.7208
3641,83.16,-0.209526,-71.3222,12.701
3642,83.16,0,7.97788,12.7032
3643,83.16,0,7.97788,12.7054
3644,83.16,0,7.97788,12.7076
3645,83.16,0,7.97788,12.7098
3646,83.16,0,7.97788,12.712
3647,83.16,0.00184869,8.68189,12.7144
3648,83.16,0.013403,13.0815,12.7181
3649,83.16,0.0116468,12.4128,12.7215
3650,83.16,0.0024033,8.89309,12.724
3651,83.16,-0.339906,-119.226,12.6909
3652,83.16,-0.799239,-266.27,12.6169
3653,83.16,-0.592531,-205.408,12.5599
3654,83.16,0.0770205,37.2671,12.5702
3655,83.16,0.577014,215.044,12.6299
3656,83.16,0.249165,101.756,12.6582
3657,83.16,0,7.97788,12.6604
3658,83.16,0,7.97788,12.6626
3659,83.16,0,7.97788,12.6649
3660,83.16,0.24723,101.043,12.6929
3661,83.16,0.570923,213.11,12.7521
3662,83.16,0.17988,76.0427,12.7732
3663,83.16,0,7.97788,12.7755
3664,83.16,0,11.7418,12.7787
3665,83.8579,0,33.5613,12.788
3666,87.84,0.0382234,46.9432,12.8011
3667,87.84,1.31234,394.483,12.9107
3668,87.84,0.263495,113.505,12.9422
3669,87.84,0,8.88999,12.9447
3670,87.84,0,8.88999,12.9471
3671,87.84,0,8.88999,12.9496
3672,87.84,0.346489,145.23,12.9899
3673,87.84,1.05361,356.292,13.0889
3674,87.84,1.33138,396.289,13.199
3675,87.84,1.28894,392.072,13.3079
3676,87.84,0.804081,296.63,13.3903
3677,87.7345,0.599331,233.369,13.4551
3678,87.6009,0.469042,188.181,13.5074
3679,87.4673,0.338753,140.153,13.5463
3680,87.3337,0.208463,89.9473,13.5713
3681,87.2001,0.0781737,38.7231,13.5821
3682,87.12,0,8.29197,13.5844
3683,87.12,0,8.74481,13.5868
3684,87.12,0,8.74481,13.5892
3685,87.12,0,8.74481,13.5917
3686,87.12,0,8.74481,13.5941
3687,87.12,0,8.74481,13.5965
3688,87.12,0.596934,232.24,13.661
3689,87.12,0.98139,338.432,13.755
3690,87.12,0.51524,204.755,13.8119
3691,87.12,0,8.74481,13.8143
3692,87.12,0,8.74481,13.8168
3693,87.12,0,8.74481,13.8192
3694,87.12,0,8.74481,13.8216
3695,87.12,-1.02361,-334.061,13.7288
3696,87.12,-0.541647,-197.562,13.674
3697,87.12,0,8.74481,13.6764
3698,87.12,0,8.74481,13.6788
3699,87.12,0,8.74481,13.6812
3700,87.12,0.789927,290.821,13.762
3701,87.12,0.761202,282.727,13.8406
3702,87.12,0,3.29446,13.8415
3703,86.1553,0,-3.51582,13.8405
3704,84.96,0,1.73369,13.841
3705,84.96,-0.393673,-141.244,13.8017
3706,84.96,-1.21698,-359.436,13.7019
3707,84.96,-0.235544,-82.5937,13.679
3708,84.96,0,8.31995,13.6813
3709,84.96,0,8.31995,13.6836
3710,84.96,0.0924977,44.2374,13.6959
3711,84.96,0.390877,156.229,13.7393
3712,84.96,-0.0132755,5.66814,13.7408
3713,85.4161,-0.152298,-44.9999,13.7283
3714,86.04,0.0011714,12.473,13.7318
3715,86.04,0.0179057,15.5843,13.7361
3716,86.04,0.03464,22.1734,13.7423
3717,86.04,-0.0160018,2.22532,13.7429
3718,86.04,-0.117471,-36.0199,13.7329
3719,86.337,-0.14178,-42.3325,13.7212
3720,86.9311,-0.0889276,-19.9661,13.7156
3721,87.5251,-0.0360753,-0.473396,13.7155
3722,87.84,0.041318,27.2952,13.7231
3723,87.84,0.146385,67.5158,13.7418
3724,87.84,0.251453,108.835,13.772
3725,87.84,0.35652,149.002,13.8134
3726,87.84,0.386129,160.053,13.8579
3727,87.84,0.405448,167.19,13.9043
3728,87.84,0.424768,174.267,13.9527
3729,87.84,0.416888,171.388,14.0003
3730,87.84,0.312576,132.371,14.0371
3731,87.84,0.208263,91.9635,14.0627
3732,87.84,0.103951,50.6047,14.0767
3733,87.84,-0.000362046,8.74435,14.0791
3734,87.84,-0.0042454,7.18225,14.0811
3735,87.84,-0.00171838,8.19877,14.0834
3736,87.84,-0.058324,-14.5649,14.0794
3737,87.84,-0.240587,-87.082,14.0552
3738,87.84,-0.309519,-113.845,14.0236
3739,87.84,-0.137624,-46.3362,14.0107
3740,87.84,0.034271,22.6701,14.017
3741,87.84,0.123872,58.556,14.0333
3742,87.84,0.104386,50.7788,14.0474
3743,87.84,0.0849003,42.984,14.0593
3744,87.84,0.0654144,35.1746,14.0691
3745,87.84,0.0459285,27.3535,14.0767
3746,87.84,0.0410637,25.3994,14.0837
3747,87.84,0.0400855,25.0064,14.0907
3748,87.84,0.0391073,24.6134,14.0975
3749,87.84,0.0381291,24.2204,14.1042
3750,87.84,0.0371509,23.8274,14.1109
3751,87.84,0.0361727,23.4343,14.1174
3752,87.84,0.0351945,23.0412,14.1238
3753,87.84,0.0342163,22.6482,14.1301
3754,87.84,0.0332381,22.255,14.1362
3755,87.84,0.0322599,21.8619,14.1423
3756,87.84,0.0312817,21.4688,14.1483
3757,87.84,0.0303035,21.0756,14.1541
3758,87.84,0.0293253,20.6824,14.1599
3759,87.84,0.0283471,20.2892,14.1655
3760,87.84,0.0273689,19.896,14.171
3761,87.84,0.0263907,19.5028,14.1765
3762,87.84,0.0254125,19.1096,14.1818
3763,87.84,0.0244343,18.7163,14.187
3764,87.84,0.0234561,18.3231,14.192
3765,87.84,0.0224779,17.9298,14.197
3766,87.84,0.0214997,17.5365,14.2019
3767,87.84,0.0161888,15.401,14.2062
3768,87.84,0.0103964,13.0716,14.2098
3769,87.84,0.00460406,10.7419,14.2128
3770,87.84,-0.0011883,8.41199,14.2151
3771,87.84,-0.00698066,6.08195,14.2168
3772,87.84,-0.012773,3.75185,14.2179
3773,87.84,-0.0135487,3.43981,14.2188
3774,87.84,-0.0136403,3.40297,14.2198
3775,87.84,-0.0137319,3.36612,14.2207
3776,87.84,-0.0138235,3.32928,14.2216
3777,87.84,-0.0139151,3.29243,14.2225
3778,87.84,-0.0140067,3.25559,14.2234
3779,87.84,-0.0140983,3.21874,14.2243
3780,87.84,-0.0141898,3.1819,14.2252
3781,87.84,-0.0142814,3.14505,14.2261
3782,87.84,-0.014373,3.10821,14.227
3783,87.84,-0.0144646,3.07137,14.2278
3784,87.84,-0.0145562,3.03452,14.2287
3785,87.84,-0.0146478,2.99768,14.2295
3786,87.84,-0.0147394,2.96083,14.2303
3787,87.84,-0.014831,2.92399,14.2311
3788,87.84,-0.0149226,2.88714,14.2319
3789,87.84,-0.0141559,3.19556,14.2328
3790,87.84,-0.0105158,4.65987,14.2341
3791,87.84,-0.00687567,6.12418,14.2358
3792,87.84,-0.00323557,7.58846,14.2379
3793,87.84,0.000404527,9.05271,14.2404
3794,87.84,0.00404463,10.5169,14.2433
3795,87.84,0.00768473,11.981,14.2467
3796,87.84,0.0113248,13.445,14.2504
3797,87.84,0.0149649,14.9089,14.2546
3798,87.84,0.0082139,12.1938,14.2579
3799,87.84,-0.0206183,0.595967,14.2581
3800,87.84,-0.0494505,-10.9987,14.2551
3801,87.84,-0.0782827,-22.5805,14.2488
3802,87.84,-0.0223337,-0.0940641,14.2488
3803,87.84,0.0735123,38.4216,14.2594
3804,87.84,0.169358,75.9668,14.2805
3805,87.7244,0.187217,81.4064,14.3031
3806,87.4616,0.105818,48.1105,14.3165
3807,87.1988,0.0244196,16.5775,14.3211
3808,87.12,0.0158925,14.6389,14.3252
3809,87.12,0.038596,24.1356,14.3319
3810,87.12,0.0612995,33.1768,14.3411
3811,87.12,0.0840031,42.203,14.3528
3812,87.12,0.0946191,46.4172,14.3657
3813,87.12,0.0462196,27.1729,14.3733
3814,87.12,0.00445259,10.5211,14.3762
3815,87.12,0.0389581,24.2799,14.3829
3816,87.12,0.0734636,38.015,14.3935
3817,87.12,0.0941744,46.2408,14.4063
3818,87.12,0.0629909,33.8497,14.4157
3819,87.12,0.0318073,21.43,14.4217
3820,87.12,0.000623672,8.99363,14.4242
3821,87.12,-0.157617,-53.931,14.4092
3822,87.12,-0.318451,-116.386,14.3769
3823,87.12,-0.470467,-172.577,14.3289
3824,87.12,-0.190427,-66.1865,14.3106
3825,87.237,-0.00914156,7.84565,14.3127
3826,87.6024,-0.0377089,-2.85888,14.3119
3827,87.84,-0.0429688,-7.03955,14.31
3828,87.84,-0.00494331,6.9015,14.3119
3829,87.84,0.00327904,10.2089,14.3147
3830,87.84,0.00704805,11.7249,14.318
3831,87.84,-0.0410067,-7.60398,14.3159
3832,87.84,-0.142105,-48.1238,14.3025
3833,87.84,-0.0913532,-27.824,14.2948
3834,87.84,-0.0406014,-7.44101,14.2927
3835,87.84,0,8.88999,14.2952
3836,87.84,0,8.88999,14.2977
3837,87.84,-0.0322107,-4.06674,14.2965
3838,87.84,-0.492363,-181.782,14.246
3839,87.84,-0.952515,-320.752,14.1569
3840,87.84,-0.881624,-303.165,14.0727
3841,87.84,-0.522063,-192.288,14.0193
3842,87.84,-0.264049,-96.2465,13.9926
3843,87.84,-0.00603481,6.46243,13.9944
3844,87.84,0.251979,109.039,14.0247
3845,87.84,0.106268,51.5307,14.039
3846,87.84,-0.427336,-158.219,13.995
3847,87.84,-0.96094,-322.735,13.9054
3848,87.84,-1.49454,-396.277,13.7953
3849,87.84,-1.28797,-380.567,13.6896
3850,87.84,-1.07392,-347.032,13.5932
3851,87.84,-0.85987,-297.454,13.5106
3852,87.84,-0.64582,-234.14,13.4455
3853,87.8321,-0.435332,-162.692,13.4003
3854,87.5678,-0.340037,-128.163,13.3647
3855,87.3034,-0.244743,-91.2145,13.3394
3856,87.0391,-0.149448,-53.6498,13.3245
3857,86.7748,-0.0541533,-15.8139,13.3201
3858,86.5105,0.0411414,21.9477,13.3262
3859,86.2462,0.136436,59.6174,13.3427
3860,86.04,0.20775,88.5538,13.3673
3861,86.04,0.19404,84.4231,13.3908
3862,86.04,0.180331,79.127,13.4128
3863,86.04,0.166622,73.8168,13.4333
3864,86.04,0.152912,68.4935,13.4523
3865,86.04,0.139203,63.1581,13.4699
3866,86.04,0.125493,57.8117,13.4859
3867,86.04,0.111784,52.4551,13.5005
3868,86.04,0.0980745,47.0895,13.5136
3869,86.04,0.0843651,41.7158,13.5251
3870,86.04,0.0706556,36.3351,13.5352
3871,86.04,0.0569462,30.9483,13.5438
3872,86.04,0.0432368,25.5566,13.5509
3873,86.04,0.0314359,20.9121,13.5567
3874,86.04,0.0243076,18.1055,13.5618
3875,86.04,0.0171792,15.2981,13.566
3876,86.04,0.0100509,12.4902,13.5695
3877,86.04,0.00292261,9.6819,13.5722
3878,86.04,0.0204949,16.604,13.5768
3879,86.04,0.0552319,30.2744,13.5852
3880,86.04,0.089969,43.9133,13.5974
3881,86.04,0.124706,57.5043,13.6134
3882,86.04,0.159443,71.031,13.6331
3883,86.04,0.19418,84.477,13.6566
3884,86.04,0.0942525,45.5922,13.6692
3885,86.04,-0.0606791,-15.3708,13.665
3886,86.04,-0.215611,-75.865,13.6439
3887,86.04,-0.370542,-134.441,13.6066
3888,86.04,-0.47881,-173.484,13.5584
3889,86.04,-0.487916,-176.679,13.5093
3890,86.04,-0.497022,-179.86,13.4593
3891,86.04,-0.506128,-183.024,13.4085
3892,86.04,-0.515234,-186.174,13.3568
3893,86.04,-0.52434,-189.307,13.3042
3894,86.04,-0.43071,-156.369,13.2607
3895,86.04,-0.265687,-95.0765,13.2343
3896,86.04,-0.100664,-32.3998,13.2253
3897,85.8047,0,3.8173,13.2264
3898,85.2013,0,1.69888,13.2269
3899,84.598,0,1.62975,13.2273
3900,83.9946,0,4.22403,13.2285
3901,83.88,-0.281923,-99.5388,13.2008
3902,83.88,-0.629977,-218.989,13.14
3903,83.88,-0.657272,-227.445,13.0768
3904,83.88,-0.376386,-133.368,13.0398
3905,83.88,-0.095501,-28.5333,13.0319
3906,83.88,0,8.11342,13.0341
3907,83.88,0,8.11342,13.0364
3908,83.88,0,8.11342,13.0386
3909,83.88,0.411307,161.332,13.0834
3910,83.88,0.959715,320.912,13.1726
3911,83.88,0.626862,232.633,13.2372
3912,83.88,-0.78309,-264.099,13.1638
3913,83.88,-0.630468,-219.143,13.103
3914,83.88,-0.0624788,-15.8782,13.0986
3915,83.88,0,8.11342,13.1008
3916,83.88,0,9.87046,13.1036
3917,84.203,0.436842,175.433,13.1523
3918,84.7077,1.11941,359.077,13.252
3919,84.96,1.16137,364.037,13.3531
3920,84.96,0.562725,215.22,13.4129
3921,84.96,0.0274601,19.0006,13.4182
3922,84.96,0.485128,189.253,13.4708
3923,84.96,0.942796,321.383,13.5601
3924,84.96,0.927994,318.016,13.6484
3925,84.96,0.541966,208.392,13.7063
3926,84.96,0.155938,69.7874,13.7257
3927,85.1589,0.00995981,15.0302,13.7298
3928,85.4648,-0.0067611,9.16321,13.7324
3929,85.7708,-0.023482,2.45362,13.7331
3930,86.04,-0.0367273,-4.43769,13.7318
3931,86.04,-0.0244849,-1.1171,13.7315
3932,86.04,-0.0122424,3.70661,13.7326
3933,86.04,0,8.5304,13.7349
3934,86.04,-0.343585,-124.449,13.7004
3935,86.04,-0.687171,-242.391,13.633
3936,86.04,-1.02332,-329.966,13.5414
3937,86.04,-0.623587,-222.365,13.4796
3938,86.04,-0.223852,-79.0417,13.4576
3939,86.04,0.0476782,27.3038,13.4652
3940,86.04,0.156038,69.7083,13.4846
3941,86.04,0.264397,111.344,13.5155
3942,86.04,0.293708,122.41,13.5495
3943,86.04,0.213854,92.0506,13.5751
3944,86.04,0.134001,61.1307,13.5921
3945,86.04,0.181084,79.4181,13.6141
3946,86.04,0.340732,139.949,13.653
3947,86.04,0.500381,197.027,13.7077
3948,86.04,0.624504,238.085,13.7739
3949,86.04,0.488106,192.795,13.8274
3950,86.04,0.351709,144.001,13.8674
3951,86.04,0.215311,92.6099,13.8931
3952,86.04,0.0789131,39.5768,13.9041
3953,86.04,-0.0574847,-14.1136,13.9002
3954,86.04,-0.0838349,-24.4775,13.8934
3955,86.04,-0.0826732,-24.021,13.8868
3956,86.04,-0.0815115,-23.5644,13.8802
3957,86.04,-0.0803498,-23.1078,13.8738
3958,86.04,-0.0736079,-20.457,13.8681
3959,86.04,-0.0166441,1.97225,13.8687
3960,86.04,0.0403197,24.4088,13.8754
3961,86.04,0.0972836,46.7797,13.8884
3962,86.04,0.154247,69.0125,13.9076
3963,86.04,0.211211,91.035,13.9329
3964,86.04,0.268175,112.776,13.9642
3965,86.04,0.278766,116.781,13.9966
3966,86.04,0.242984,103.201,14.0253
3967,86.04,0.207202,89.4933,14.0502
3968,86.04,0.171419,75.6767,14.0712
3969,86.04,0.135637,61.7687,14.0884
3970,86.04,0.0998551,47.7552,14.1016
3971,86.0343,0.0641141,30.5594,14.1101
3972,85.4659,0.0324435,14.8099,14.1142
3973,84.8975,0.000772831,2.34901,14.1149
3974,84.3291,-0.0308978,-9.2977,14.1123
3975,83.88,-0.0543372,-15.197,14.1081
3976,83.88,-0.0468112,-9.86548,14.1053
3977,83.88,-0.0392853,-6.97599,14.1034
3978,83.88,-0.0317594,-4.08588,14.1023
3979,83.88,-0.0242335,-1.19532,14.1019
3980,83.88,-0.0167075,1.69553,14.1024
3981,83.88,-0.00918162,4.5865,14.1037
3982,83.88,-0.0016557,7.47744,14.1057
3983,83.88,-0.0127256,3.22513,14.1066
3984,83.88,-0.0290405,-3.04163,14.1058
3985,83.88,-0.0453553,-9.30655,14.1032
3986,83.88,-0.136057,-44.026,14.091
3987,83.88,-0.236903,-82.1534,14.0682
3988,83.88,-0.165669,-55.2893,14.0528
3989,83.88,-0.0514144,-11.6324,14.0496
3990,83.88,-0.192339,-65.3898,14.0314
3991,83.88,-0.542046,-190.653,13.9785
3992,83.88,-0.601563,-210.01,13.9201
3993,83.88,-0.24349,-84.6175,13.8966
3994,83.88,-0.126526,-40.3911,13.8854
3995,83.88,-0.52192,-183.947,13.8343
3996,83.88,-0.917313,-298.518,13.7514
3997,83.88,-0.371541,-131.628,13.7148
3998,83.88,0.193439,81.8747,13.7376
3999,83.88,0.701337,254.962,13.8084
4000,83.88,0.88577,304.02,13.8928
4001,83.88,1.0702,342.898,13.9881
4002,83.88,1.11879,351.273,14.0857
4003,83.88,1.07299,343.4,14.181
4004,83.88,1.02718,334.477,14.2739
4005,83.8177,0.930448,313.186,14.3609
4006,83.6954,0.784776,276.362,14.4377
4007,83.5732,0.639105,234.177,14.5028
4008,83.4509,0.493434,187.214,14.5548
4009,83.3287,0.347762,136.481,14.5927
4010,83.2065,0.202091,83.4705,14.6159
4011,83.16,0.128756,56.5899,14.6316
4012,83.16,0.0997573,45.8833,14.6443
4013,83.16,0.0707581,34.8908,14.654
4014,83.16,0.0417589,23.8721,14.6607
4015,83.16,0.0127597,13.2114,14.6643
4016,83.2295,0.00513089,10.9917,14.6674
4017,83.3537,0.0142932,14.8114,14.6715
4018,83.4778,0.0234555,18.346,14.6766
4019,83.6019,0.0326178,21.89,14.6827
4020,83.7261,0.0417801,25.4429,14.6897
4021,83.8502,0.0509424,29.3386,14.6979
4022,84.0357,0.0454777,27.7617,14.7056
4023,84.2407,0.035394,24.0695,14.7123
4024,84.4456,0.0253102,20.2509,14.7179
4025,84.6506,0.0152265,16.4122,14.7225
4026,84.8555,0.00514272,14.7356,14.7266
4027,85.4569,-0.0270677,6.77687,14.7284
4028,86.471,-0.0823078,-12.5808,14.7249
4029,87.4851,-0.137548,-38.3873,14.7143
4030,87.84,-0.0661362,-15.6815,14.7099
4031,87.84,0.0734727,38.4057,14.7206
4032,87.84,0.213082,93.8544,14.7467
4033,87.84,0.133678,62.4624,14.764
4034,87.84,0.0451497,27.0407,14.7715
4035,87.84,-0.00484271,6.94197,14.7735
4036,87.84,-0.0147258,2.9663,14.7743
4037,87.84,-0.0246089,-1.00923,14.774
4038,87.84,-0.034492,-4.98422,14.7726
4039,87.84,-0.0443751,-8.95829,14.7701
4040,87.84,-0.0542582,-12.931,14.7665
4041,87.84,-0.0614854,-15.8352,14.7621
4042,87.84,-0.0682804,-18.5646,14.757
4043,87.84,-0.0492483,-10.9174,14.7539
4044,87.84,-0.0150481,2.83665,14.7547
4045,87.84,0.263275,113.42,14.7862
4046,87.84,0.73341,277.02,14.8632
4047,87.84,0.874545,315.928,14.9509
4048,87.84,0.347711,145.69,14.9914
4049,87.84,0,8.88999,14.9939
4050,87.84,0,8.88999,14.9964
4051,87.84,-0.141827,-48.013,14.983
4052,87.84,-0.687315,-247.327,14.9143
4053,87.84,-1.08281,-348.757,14.8174
4054,87.84,-0.474489,-175.379,14.7687
4055,87.84,0,8.88999,14.7712
4056,87.84,0,8.88999,14.7737
4057,87.84,-0.0675262,-18.2617,14.7686
4058,87.84,-0.405157,-150.02,14.7269
4059,87.84,-0.728013,-259.882,14.6547
4060,87.84,-0.942511,-318.367,14.5663
4061,87.84,-0.938627,-317.433,14.4781
4062,87.84,-0.373189,-138.069,14.4398
4063,87.84,-0.110317,-35.4216,14.4299
4064,87.84,-0.434777,-160.952,14.3852
