time,speed,gradient
6232.54,13.3,-0
6233.37,13.3,-0
6234.21,13.3,0
6235.18,13.3,0
6236.07,13.3,-0
6237.21,13.3,0.942003
6239.39,13.3,0
6253.82,13.3,0
6255.32,13.3,-0
6256.26,13.3,-0
6257.4,13.3,-1.33742
6258.73,13.3,1.51878
6267.66,13.3,-0.0679428
6269.54,13.3,0.0605636
6273.56,13.3,0
6283.97,13.3,0
6285.63,13.3,0.00343367
6287.34,13.3,0
6293.02,13.3,0
6294.89,13.3,-0
6297.51,13.3,0.306822
6298.95,13.3,-0
6300.33,13.3,-0
6301.97,13.3,0
6302.74,13.3,-0
6303.39,13.3,-0
6304.14,13.3,0
6304.88,13.3,1.56793
6305.64,13.3,0
6306.54,13.3,0
6307.32,13.3,-0
6308.04,13.3,-1.51261
6308.97,13.3,0
6309.82,13.3,-0
6311.36,13.3,0
6314.61,13.3,0
6316.37,13.3,0.335325
6317.94,13.3,-0
6319.64,13.3,0
6322.86,13.3,0
6325.12,13.3,-0.422527
6328.31,13.3,0
6330.34,13.3,-0
6332.04,13.3,-0
6333.78,13.3,0.78548
6336.9,13.3,0
6340.05,13.3,0
6342,13.3,-0
6344.1,13.3,1.24904
6345.9,13.3,-0
6349.06,13.3,0.0222267
6355.44,13.3,0
6361,13.3,-0
6362.15,13.3,-0
6363.6,13.3,-1.06031
6364.89,13.3,-0
6366.58,13.3,0
6368.04,13.3,-1.49606
6372.2,13.3,-0.452475
6376.51,13.3,0
6377.8,13.3,-0
6379.17,13.3,0
6379.79,13.3,-0
6381.09,13.3,0.197401
6383.71,13.3,0
6390.6,13.3,0
6392.93,13.3,-0
6394.06,13.3,-0
6395.2,13.3,0
6395.9,13.3,0.904239
6396.67,13.3,0
6397.51,13.3,1.54742
6398.32,13.3,-0
6401.37,13.3,0
6402.5,13.3,-0
6403.26,13.3,-0
6403.94,13.3,-0
6404.48,13.3,-0
6405.29,13.3,-1.11296
6406.24,13.3,0
6410.93,13.3,0
6412,13.3,-0
6413.2,13.3,0
6414.23,13.3,-0
6414.93,13.3,-0
6415.83,13.3,0
6416.71,13.3,-0
6417.96,13.3,-1.0946
6418.76,13.3,-1.33055
6421.07,13.3,0
6429.27,13.3,0
6430.7,13.3,0.140812
6431.97,13.3,-0
6433.28,13.3,0
6434.35,13.3,-0
6435.62,13.3,-0.620249
6438.17,13.3,0
6446.55,13.3,0.25555
6447.24,13.3,-0
6448.01,13.3,0
6448.68,13.3,-0
6449.34,13.3,-0
6450.07,13.3,0
6450.79,13.3,-0
6451.35,13.3,-0
6452.04,13.3,0
6452.64,13.3,-0
6453.36,13.3,1.4705
6454.41,13.3,0
6460.16,13.3,0
6462.31,13.3,0.619065
6463.75,13.3,-0.937372
6465.12,13.3,-0
6466.24,13.3,-0
6468.87,13.3,0.767676
6471.8,13.3,0
6475.69,13.3,0
6477.88,13.3,-0
6479.35,13.3,-1.24478
6481.62,13.3,0
6484.95,13.3,0
6489.21,13.3,0
6490.58,13.3,-0
6491.8,13.3,-1.35897
6493.51,13.3,0
6495.24,13.3,0
6496.44,13.3,-0
6497.64,13.3,0
6498.85,13.3,0
6500.48,13.3,-0.720071
6503.1,13.3,0
6505,13.3,-0
6507.06,13.3,0
6509.89,13.3,0
6511.44,13.3,-0.208674
6512.52,13.3,-0
6514.31,13.3,0
6515.54,13.3,-0
6516.92,13.3,0
6518.33,13.3,0
6520.33,13.3,0
6521.59,13.3,-0.651707
6522.9,13.3,0
6524.03,13.3,-0
6524.78,13.3,-0
6525.28,13.3,-0
6525.76,13.3,-0
6526.34,13.3,0
6527.05,13.3,0
6527.73,13.3,-0
6528.37,13.3,-0
6529,13.3,0
6529.6,13.3,-0
6530.23,13.3,-1.5168
6531.03,13.3,0
6532.42,13.3,0
6534.35,13.3,0
6535.14,13.3,-0
6537.41,13.3,0
6539.21,13.3,0.526049
6540.33,13.3,-0
6541.42,13.3,-0
6542.53,13.3,0
6544.61,13.3,0
6545.23,13.3,-0
6548.17,13.3,0.159913
6550.51,13.3,-0
6553.19,13.3,0
6555.18,13.3,-0
6556.93,13.3,1.2394
6558.39,13.3,-0
6561,13.3,0
6562.26,13.3,-0
6563.39,13.3,-0
6564.11,13.3,-1.45102
6564.93,13.3,0
6566.3,13.3,0
6570.03,13.3,0
6572.42,13.3,-0
6573.8,13.3,0.645878
6574.98,13.3,-0
6576.76,13.3,0
6578.76,13.3,0
6582.03,13.3,0
6584.38,13.3,-0
6586.62,13.3,-1.51471
6588.54,13.3,1.42332
6590.77,13.3,0
6592.94,13.3,-0
6596.73,13.3,0.785398
6598.86,13.3,-0
6600.24,13.3,-0
6602.46,13.3,0
6603.8,13.3,-0
6604.87,13.3,-0
6605.46,13.3,0.977791
6606.3,13.3,0
6609.88,13.3,0
6611.8,13.3,-0
6613.03,13.3,-0
6614.11,13.3,-0
6615.27,13.3,0
6615.64,13.3,-0
6617.28,13.3,1.16306
6617.5,13.3,-0
6620.43,13.3,-0.632984
6621.97,13.3,-0.785401
6624.77,13.3,0
6629.76,13.3,0
6630.54,13.3,-0
6632.24,13.3,0
6634.72,13.3,0
6636.46,13.3,-0.724699
6637.36,13.3,-0
6638.66,13.3,0
6639.33,13.3,-0
6640.9,13.3,0
6642.58,13.3,0
6643.95,13.3,-0
6645.33,13.3,0.321311
6646.88,13.3,0
6648.75,13.3,0
6649.84,13.3,-0
6651.24,13.3,0
6652.67,13.3,0
6653.78,13.3,-0
6654.67,13.3,-0
6655.42,13.3,-0
6656.04,13.3,-0
6656.49,13.3,-1.17846
6656.91,13.3,-0
6658.78,13.3,-0.914517
6660.66,13.3,1.5548
6665.84,13.3,0
6671.45,13.3,0
6672.21,13.3,-0.29415
6676.85,13.3,-0.524112
6679.9,13.3,-0
6683.82,13.3,0.944194
6688.53,13.3,0
6690.82,13.3,-0
6691.8,13.3,-0
6693.89,13.3,0
6695.27,13.3,-0
6697.09,13.3,0.134739
6698.87,13.3,-0
6702.55,13.3,-0.160031
6706.4,13.3,0
6710.69,13.3,0.48376
6712.61,13.3,-0
6719.76,13.3,0
6721.27,13.6,-0.178326
6726.48,13.6,0
6728.3,13.6,-0
6730.03,13.6,-0
6732.15,13.6,-1.41815
6735.05,13.6,1.09371
6736.53,13.6,-0
6739.19,13.6,0
6741.66,13.6,-0
6744.15,13.6,1.55912
6747.97,13.6,0
6751.02,13.6,1.27411
6753.77,13.6,-1.16591
6757.93,13.6,0
6761.47,13.6,-0
6764.45,7.8,-0
6764.95,11.7,-0
6765.46,11.7,0
6769.47,11.7,0
6771.2,11.7,-0.750255
6772.2,11.7,-0
6773.21,11.7,1.56577
6774.97,11.7,0
6784.49,11.7,0
6788.83,11.7,-0.157624
6793.94,11.7,0
6795.68,11.7,-0
6797.3,11.7,1.53887
6799.35,11.7,1.05165
6801.83,11.7,1.30365
6809.59,11.7,0
6822.27,5.8,-0
6833.51,5.8,-1.19991
6840.05,5.8,-0
6846.21,5.8,-0
6848.36,5.8,-0
6857.29,5.8,0
6858.49,5.8,-0
6859.24,5.8,-0
6860.08,5.8,0
6860.95,5.8,0
6863.96,5.8,0
